evidence_id,evidence_type,title,source,collection_date,file_reference,hash,status,case_id
E06652,CDR,CDR Log CDR002428,Field Collection,2024-04-21,CASEFILE-E06652,SHA256_15CF195429C5B8FC,Review,C0088
E06653,CDR,CDR Log CDR002431,Field Collection,2024-09-23,CASEFILE-E06653,SHA256_DBD40449102E2E76,Verified,C0088
E06654,CDR,CDR Log CDR002442,Field Collection,2024-08-22,CASEFILE-E06654,SHA256_E4DBA27CCEB5A89A,Verified,C0088
E06655,CDR,CDR Log CDR002445,Field Collection,2024-08-28,CASEFILE-E06655,SHA256_9EEC1A39F31CA74F,Verified,C0088
E06656,CDR,CDR Log CDR002455,Case Records,2024-05-20,CASEFILE-E06656,SHA256_B421FA6BE5E74123,Verified,C0088
E06657,CDR,CDR Log CDR002456,Case Records,2024-08-07,CASEFILE-E06657,SHA256_03B9B24351162713,Verified,C0088
E06658,CDR,CDR Log CDR002457,Telecom Records,2024-10-14,CASEFILE-E06658,SHA256_65DCE9B7A2D34664,Verified,C0088
E06659,CDR,CDR Log CDR002463,Telecom Records,2024-05-21,CASEFILE-E06659,SHA256_0F7BA6A74E06EE5C,Review,C0088
E06660,CDR,CDR Log CDR002464,Case Records,2024-05-17,CASEFILE-E06660,SHA256_3426D1A6EB9267A7,Verified,C0088
E06661,CDR,CDR Log CDR002467,Case Records,2024-10-12,CASEFILE-E06661,SHA256_3380FCA860B529A5,Verified,C0088
E06662,CDR,CDR Log CDR002471,Financial Records,2024-12-21,CASEFILE-E06662,SHA256_FC82D2E489C5A89D,Verified,C0088
E06663,Financial,Transaction Record TX001822,Telecom Records,2024-05-17,CASEFILE-E06663,SHA256_D256705BE4396716,Review,C0088
E06664,Financial,Transaction Record TX001824,Case Records,2024-09-26,CASEFILE-E06664,SHA256_EBC15F2DEA9CE4B5,Verified,C0088
E06665,Financial,Transaction Record TX001825,Case Records,2024-06-25,CASEFILE-E06665,SHA256_ACD3598001FA174F,Verified,C0088
E06666,Financial,Transaction Record TX001831,Financial Records,2024-06-29,CASEFILE-E06666,SHA256_26E45F41F1A15943,Verified,C0088
E06667,Financial,Transaction Record TX001834,Field Collection,2024-08-09,CASEFILE-E06667,SHA256_DA39D3DA0A403863,Verified,C0088
E06668,Financial,Transaction Record TX001836,Case Records,2024-11-28,CASEFILE-E06668,SHA256_F133C6338FE1C9B0,Verified,C0088
E06669,Financial,Transaction Record TX001837,Financial Records,2024-09-14,CASEFILE-E06669,SHA256_50D0AB355B5E06F0,Verified,C0088
E06670,Financial,Transaction Record TX001839,Telecom Records,2024-01-20,CASEFILE-E06670,SHA256_397F9EA83809161A,Verified,C0088
E06671,Financial,Transaction Record TX001842,Case Records,2024-11-03,CASEFILE-E06671,SHA256_9505D82767115CAB,Verified,C0088
E06672,Financial,Transaction Record TX001847,Telecom Records,2024-02-14,CASEFILE-E06672,SHA256_52A68CDFF671A0A0,Verified,C0088
E06673,Financial,Transaction Record TX001849,Case Records,2024-07-27,CASEFILE-E06673,SHA256_79E9AFE39808F77B,Review,C0088
E06674,Event Record,Evidence for Observation involving Vanya Menon,Field Collection,2024-08-14,CASEFILE-E06674,SHA256_EB1C60E6E0F22EEA,Verified,C0088
E06675,Event Record,Evidence for Surveillance involving Naina Kulkarni,Case Records,2024-06-03,CASEFILE-E06675,SHA256_EC94D3A5D3CA5915,Verified,C0088
E06676,CDR,CDR Log CDR002473,Telecom Records,2024-05-26,CASEFILE-E06676,SHA256_0C18C433483D0A21,Verified,C0089
E06677,CDR,CDR Log CDR002477,Telecom Records,2024-04-08,CASEFILE-E06677,SHA256_CEF32D78F16736EA,Review,C0089
E06678,CDR,CDR Log CDR002478,Case Records,2024-08-03,CASEFILE-E06678,SHA256_14B3A87BAA9332B9,Verified,C0089
E06679,CDR,CDR Log CDR002486,Telecom Records,2024-08-08,CASEFILE-E06679,SHA256_F2A262EEECB3B9D2,Verified,C0089
E06680,CDR,CDR Log CDR002491,Field Collection,2024-10-10,CASEFILE-E06680,SHA256_E10A29208C881433,Verified,C0089
E06681,CDR,CDR Log CDR002492,Field Collection,2024-09-08,CASEFILE-E06681,SHA256_99923EB89E48AB62,Verified,C0089
E06682,CDR,CDR Log CDR002496,Case Records,2024-08-25,CASEFILE-E06682,SHA256_328FD57BF815CF2C,Verified,C0089
E06683,CDR,CDR Log CDR002497,Financial Records,2024-08-10,CASEFILE-E06683,SHA256_F505EBDC17CEE8AD,Verified,C0089
E06684,CDR,CDR Log CDR002499,Case Records,2024-09-15,CASEFILE-E06684,SHA256_7F23C48E144C37C6,Verified,C0089
E06685,CDR,CDR Log CDR002503,Case Records,2024-09-12,CASEFILE-E06685,SHA256_D399EFEC96DFDC48,Verified,C0089
E06686,Financial,Transaction Record TX001855,Telecom Records,2024-08-22,CASEFILE-E06686,SHA256_838F71B412B4A0A4,Verified,C0089
E06687,Financial,Transaction Record TX001858,Financial Records,2024-11-16,CASEFILE-E06687,SHA256_90E5C1DAA1AFF2BF,Verified,C0089
E06688,Financial,Transaction Record TX001859,Field Collection,2024-11-04,CASEFILE-E06688,SHA256_4D3D4F711D8E4FE0,Verified,C0089
E06689,Financial,Transaction Record TX001860,Field Collection,2024-08-19,CASEFILE-E06689,SHA256_C2A6ADA7E95F7B9A,Verified,C0089
E06690,Event Record,Evidence for Arrest involving Kavya Chavan,Financial Records,2024-08-26,CASEFILE-E06690,SHA256_62F6F558544CA72E,Verified,C0089
E06691,Event Record,Evidence for Observation involving Vidhi Menon,Case Records,2024-01-11,CASEFILE-E06691,SHA256_C503EB2F12B58281,Verified,C0089
E06692,Event Record,Evidence for Crime involving Akash Bansal,Telecom Records,2024-08-19,CASEFILE-E06692,SHA256_76A5F235E07FB922,Verified,C0089
E06693,CDR,CDR Log CDR002511,Financial Records,2024-07-13,CASEFILE-E06693,SHA256_1175F697D084CF06,Verified,C0091
E06694,CDR,CDR Log CDR002512,Financial Records,2024-08-06,CASEFILE-E06694,SHA256_A4FF09F593A30DE2,Review,C0091
E06695,CDR,CDR Log CDR002513,Case Records,2024-08-06,CASEFILE-E06695,SHA256_EE8D7A68E556C24B,Review,C0091
E06696,Event Record,Evidence for Surveillance involving Raj Shah,Financial Records,2024-08-01,CASEFILE-E06696,SHA256_A3AEE709F43C0D51,Verified,C0091
E06697,Event Record,Evidence for Interview involving Siddharth Nair,Telecom Records,2024-08-30,CASEFILE-E06697,SHA256_9AF1D48D04807139,Verified,C0091
E06698,Event Record,Evidence for Vehicle Movement involving Avni Bhat,Case Records,2024-08-24,CASEFILE-E06698,SHA256_70DCFABE7043B947,Verified,C0091
E06699,CDR,CDR Log CDR002528,Case Records,2024-04-23,CASEFILE-E06699,SHA256_5C1AD54A8DAA56C7,Verified,C0092
E06700,CDR,CDR Log CDR002539,Financial Records,2024-08-19,CASEFILE-E06700,SHA256_05B38C7A37D0D409,Verified,C0092
E06701,CDR,CDR Log CDR002547,Case Records,2024-06-06,CASEFILE-E06701,SHA256_A47A91CD3A889629,Verified,C0092
E06702,CDR,CDR Log CDR002552,Case Records,2024-03-18,CASEFILE-E06702,SHA256_D48886BC8D429388,Verified,C0092
E06703,CDR,CDR Log CDR002555,Telecom Records,2024-08-17,CASEFILE-E06703,SHA256_C30E29D98B2AE118,Review,C0092
E06704,CDR,CDR Log CDR002556,Field Collection,2024-05-15,CASEFILE-E06704,SHA256_7E2617F709F41265,Verified,C0092
E06705,CDR,CDR Log CDR002563,Field Collection,2024-08-31,CASEFILE-E06705,SHA256_FB97C00871659FAC,Review,C0092
E06706,CDR,CDR Log CDR002565,Field Collection,2024-07-29,CASEFILE-E06706,SHA256_FF9A980C7C2A8B87,Verified,C0092
E06707,CDR,CDR Log CDR002575,Field Collection,2024-03-30,CASEFILE-E06707,SHA256_04AC4DDFE553A255,Review,C0092
E06708,CDR,CDR Log CDR002577,Financial Records,2024-08-10,CASEFILE-E06708,SHA256_3482E0E995B084C8,Verified,C0092
E06709,CDR,CDR Log CDR002578,Telecom Records,2024-03-31,CASEFILE-E06709,SHA256_D201280E1871F765,Verified,C0092
E06710,Financial,Transaction Record TX001886,Telecom Records,2024-07-05,CASEFILE-E06710,SHA256_2485717314C3F92D,Review,C0092
E06711,Financial,Transaction Record TX001889,Financial Records,2024-06-18,CASEFILE-E06711,SHA256_A70ED168D25B7FF9,Verified,C0092
E06712,Financial,Transaction Record TX001897,Financial Records,2024-05-12,CASEFILE-E06712,SHA256_AD68DE74A99C2198,Verified,C0092
E06713,Financial,Transaction Record TX001906,Case Records,2024-07-25,CASEFILE-E06713,SHA256_F78E79AE2E0CBC08,Verified,C0092
E06714,Financial,Transaction Record TX001922,Case Records,2024-07-04,CASEFILE-E06714,SHA256_46D8B72EF1003D05,Review,C0092
E06715,Financial,Transaction Record TX001924,Financial Records,2024-06-18,CASEFILE-E06715,SHA256_11D4ED46770E885A,Verified,C0092
E06716,Financial,Transaction Record TX001928,Case Records,2024-08-30,CASEFILE-E06716,SHA256_8365BA6A6CA584B8,Verified,C0092
E06717,Financial,Transaction Record TX001929,Field Collection,2024-03-28,CASEFILE-E06717,SHA256_AC9BEFC8A418C884,Verified,C0092
E06718,Event Record,Evidence for Transaction involving Riya Malhotra,Telecom Records,2024-08-02,CASEFILE-E06718,SHA256_3763238A86AD9F3B,Verified,C0092
E06719,Event Record,Evidence for Observation involving Saurabh Thakur,Financial Records,2024-04-11,CASEFILE-E06719,SHA256_AB35D0E9A234F261,Review,C0092
E06720,Event Record,Evidence for Meeting involving Saurabh Thakur,Telecom Records,2024-04-22,CASEFILE-E06720,SHA256_2634AD6B508589BF,Verified,C0092
E06721,Event Record,Evidence for Interview involving Nikhil Nair,Field Collection,2024-04-03,CASEFILE-E06721,SHA256_805244F7C86C480A,Verified,C0092
E06722,Event Record,Evidence for Financial Activity involving Pranav Iyer,Case Records,2024-03-25,CASEFILE-E06722,SHA256_6FD7ACEEE174ECD0,Verified,C0092
E06723,Event Record,Evidence for Meeting involving Dhruv Verma,Case Records,2024-08-03,CASEFILE-E06723,SHA256_5202F8090D9DFD82,Verified,C0092
E06724,Event Record,Evidence for Financial Activity involving Aditi Nair,Field Collection,2024-03-31,CASEFILE-E06724,SHA256_92A66C6C4BD4EE62,Review,C0092
E06725,Event Record,Evidence for Call involving Saurabh Joshi,Financial Records,2024-04-09,CASEFILE-E06725,SHA256_BD63C95CDFC6106A,Review,C0092
E06726,Event Record,Evidence for Transaction involving Tanvi Verma,Financial Records,2024-06-17,CASEFILE-E06726,SHA256_AAC966FE06831745,Review,C0092
E06727,Event Record,Evidence for Interview involving Siddharth Singh,Field Collection,2024-08-21,CASEFILE-E06727,SHA256_19263E99801DCA57,Review,C0092
E06728,CDR,CDR Log CDR002591,Financial Records,2024-11-24,CASEFILE-E06728,SHA256_94B7C9139BE8A1B2,Verified,C0093
E06729,CDR,CDR Log CDR002594,Telecom Records,2024-12-28,CASEFILE-E06729,SHA256_ECAAD92A82DBE7A6,Review,C0093
E06730,CDR,CDR Log CDR002597,Field Collection,2024-10-08,CASEFILE-E06730,SHA256_516121A803CA2547,Verified,C0093
E06731,CDR,CDR Log CDR002605,Case Records,2024-05-11,CASEFILE-E06731,SHA256_D5034ED687908B4D,Verified,C0093
E06732,CDR,CDR Log CDR002609,Case Records,2024-06-21,CASEFILE-E06732,SHA256_E2ADEBD714E82590,Verified,C0093
E06733,Financial,Transaction Record TX001935,Field Collection,2024-07-07,CASEFILE-E06733,SHA256_6A11D98185FBEF12,Verified,C0093
E06734,Event Record,Evidence for Cyber Activity involving Rahul Chavan,Field Collection,2024-01-01,CASEFILE-E06734,SHA256_0E7816431BDD8D8E,Verified,C0093
E06735,Event Record,Evidence for Cyber Activity involving Rhea Singh,Field Collection,2024-02-06,CASEFILE-E06735,SHA256_A31F0286E9D24F14,Verified,C0093
E06736,Event Record,Evidence for Transaction involving Pooja Mehta,Field Collection,2024-10-09,CASEFILE-E06736,SHA256_C2592B640BAA00B0,Verified,C0093
E06737,CDR,CDR Log CDR002620,Telecom Records,2024-08-12,CASEFILE-E06737,SHA256_F5DF5F4E613720F0,Verified,C0094
E06738,CDR,CDR Log CDR002624,Case Records,2024-12-11,CASEFILE-E06738,SHA256_833287987DD40053,Verified,C0094
E06739,Financial,Transaction Record TX001957,Case Records,2024-02-06,CASEFILE-E06739,SHA256_0AD0AD3E38530A01,Verified,C0094
E06740,CDR,CDR Log CDR002627,Field Collection,2024-03-31,CASEFILE-E06740,SHA256_6503616BC17D1222,Verified,C0095
E06741,CDR,CDR Log CDR002636,Case Records,2024-07-03,CASEFILE-E06741,SHA256_D1E34CC9BC71AE4D,Review,C0095
E06742,Financial,Transaction Record TX001966,Financial Records,2024-01-08,CASEFILE-E06742,SHA256_F422963ED8A5DE66,Verified,C0095
E06743,Financial,Transaction Record TX001968,Telecom Records,2024-01-24,CASEFILE-E06743,SHA256_5E4BDCA9A797952D,Review,C0095
E06744,Financial,Transaction Record TX001973,Case Records,2024-04-23,CASEFILE-E06744,SHA256_CE67AC8A56DE4345,Verified,C0095
E06745,CDR,CDR Log CDR002641,Field Collection,2024-08-27,CASEFILE-E06745,SHA256_32989D6974DE97B1,Verified,C0096
E06746,CDR,CDR Log CDR002644,Case Records,2024-08-20,CASEFILE-E06746,SHA256_837BA9F175AF9A3B,Verified,C0096
E06747,CDR,CDR Log CDR002651,Telecom Records,2024-08-13,CASEFILE-E06747,SHA256_A7498881E3741515,Verified,C0096
E06748,CDR,CDR Log CDR002655,Case Records,2024-09-26,CASEFILE-E06748,SHA256_4C0141DCB80FB503,Verified,C0096
E06749,CDR,CDR Log CDR002657,Financial Records,2024-07-23,CASEFILE-E06749,SHA256_FCBB5B0614C65504,Verified,C0096
E06750,Financial,Transaction Record TX002004,Telecom Records,2024-09-17,CASEFILE-E06750,SHA256_FAD81133384B9B15,Verified,C0096
E06751,Financial,Transaction Record TX002008,Telecom Records,2024-06-30,CASEFILE-E06751,SHA256_AAA7FDB20C07B120,Review,C0096
E06752,Financial,Transaction Record TX002010,Financial Records,2024-04-19,CASEFILE-E06752,SHA256_FBAC542A9903C8BF,Verified,C0096
E06753,Event Record,Evidence for Vehicle Movement involving Rohan Pillai,Case Records,2024-05-31,CASEFILE-E06753,SHA256_ED5DEA4211ACC9CA,Review,C0096
E06754,CDR,CDR Log CDR002678,Field Collection,2024-05-13,CASEFILE-E06754,SHA256_21629F4B7F8E8697,Verified,C0097
E06755,Financial,Transaction Record TX002022,Financial Records,2024-01-22,CASEFILE-E06755,SHA256_8E698DF99B2A1768,Verified,C0097
E06756,Event Record,Evidence for Delivery involving Anushka Desai,Telecom Records,2024-12-09,CASEFILE-E06756,SHA256_DFD305E79B86779D,Verified,C0097
E06757,CDR,CDR Log CDR002685,Telecom Records,2024-06-05,CASEFILE-E06757,SHA256_A47A1AC30BB1C881,Review,C0098
E06758,Event Record,Evidence for Vehicle Movement involving Pranav Pillai,Financial Records,2024-05-24,CASEFILE-E06758,SHA256_49CD12340C63A385,Verified,C0099
E06759,Event Record,Evidence for Vehicle Movement involving Kavya Iyer,Case Records,2024-04-01,CASEFILE-E06759,SHA256_6BC78930BB6CFDBE,Verified,C0100
E06760,Financial,Transaction Record TX002029,Financial Records,2024-05-19,CASEFILE-E06760,SHA256_950722BE698DE354,Verified,C0101
E06761,CDR,CDR Log CDR002713,Case Records,2024-04-20,CASEFILE-E06761,SHA256_D27787FC03976667,Verified,C0102
E06762,CDR,CDR Log CDR002714,Case Records,2024-05-12,CASEFILE-E06762,SHA256_792BF72D8A65FDE9,Verified,C0102
E06763,CDR,CDR Log CDR002715,Field Collection,2024-08-19,CASEFILE-E06763,SHA256_69DE7B15E1210BA3,Verified,C0102
E06764,CDR,CDR Log CDR002725,Telecom Records,2024-08-25,CASEFILE-E06764,SHA256_3E675654E060C989,Verified,C0102
E06765,Financial,Transaction Record TX002032,Field Collection,2024-06-24,CASEFILE-E06765,SHA256_564CBAF6BF94AA3E,Review,C0102
E06766,Financial,Transaction Record TX002044,Financial Records,2024-06-19,CASEFILE-E06766,SHA256_23BF7F2749274BB9,Verified,C0102
E06767,Financial,Transaction Record TX002048,Case Records,2024-05-05,CASEFILE-E06767,SHA256_3F0E037856E67F67,Verified,C0102
E06768,Financial,Transaction Record TX002056,Financial Records,2024-06-12,CASEFILE-E06768,SHA256_1C2A7452F70E435B,Review,C0102
E06769,Financial,Transaction Record TX002060,Case Records,2024-08-23,CASEFILE-E06769,SHA256_4C5809A2D3F8A4A5,Verified,C0102
E06770,Event Record,Evidence for Observation involving Nikhil Nair,Case Records,2024-08-18,CASEFILE-E06770,SHA256_C7ABD9DA90932A28,Verified,C0102
E06771,Event Record,Evidence for Observation involving Ishaan Bhat,Field Collection,2024-08-12,CASEFILE-E06771,SHA256_F670EF73222B3854,Review,C0102
E06772,CDR,CDR Log CDR002726,Case Records,2024-06-02,CASEFILE-E06772,SHA256_5F9D7006CE40737C,Verified,C0103
E06773,CDR,CDR Log CDR002729,Telecom Records,2024-06-07,CASEFILE-E06773,SHA256_7663B17E8C242025,Review,C0103
E06774,CDR,CDR Log CDR002738,Case Records,2024-04-24,CASEFILE-E06774,SHA256_ECBE258469598638,Verified,C0103
E06775,Financial,Transaction Record TX002064,Telecom Records,2024-08-14,CASEFILE-E06775,SHA256_2FD384FEA98B5DEB,Verified,C0103
E06776,Financial,Transaction Record TX002067,Telecom Records,2024-07-09,CASEFILE-E06776,SHA256_C843E96DDC80033A,Verified,C0103
E06777,Financial,Transaction Record TX002073,Case Records,2024-05-03,CASEFILE-E06777,SHA256_8B7C5CB36145CA63,Verified,C0103
E06778,Event Record,Evidence for Meeting involving Tara Kapoor,Case Records,2024-01-31,CASEFILE-E06778,SHA256_F63909FED67DD514,Verified,C0103
E06779,CDR,CDR Log CDR002753,Telecom Records,2024-06-27,CASEFILE-E06779,SHA256_D7E34713EE1565FD,Verified,C0104
E06780,CDR,CDR Log CDR002754,Case Records,2024-08-23,CASEFILE-E06780,SHA256_E0EE79CB929C1E8C,Review,C0104
E06781,CDR,CDR Log CDR002755,Financial Records,2024-03-03,CASEFILE-E06781,SHA256_BC0EEF174CB4E00D,Verified,C0104
E06782,CDR,CDR Log CDR002759,Financial Records,2024-07-03,CASEFILE-E06782,SHA256_924841B1F6D701A4,Review,C0104
E06783,Financial,Transaction Record TX002085,Field Collection,2024-07-09,CASEFILE-E06783,SHA256_6A563863DCE0DF18,Verified,C0104
E06784,Event Record,Evidence for Surveillance involving Vanya Das,Case Records,2024-07-09,CASEFILE-E06784,SHA256_46590ADF2E1D7B5B,Verified,C0104
E06785,Financial,Transaction Record TX002087,Telecom Records,2024-08-31,CASEFILE-E06785,SHA256_2E351351363823EB,Verified,C0105
E06786,Event Record,Evidence for Financial Activity involving Manav Sethi,Case Records,2024-08-27,CASEFILE-E06786,SHA256_25F2EC573AE91FAB,Verified,C0105
E06787,CDR,CDR Log CDR002775,Financial Records,2024-05-30,CASEFILE-E06787,SHA256_02F10BE56CD1E847,Verified,C0106
E06788,CDR,CDR Log CDR002783,Case Records,2024-04-28,CASEFILE-E06788,SHA256_DD09F7B29D1B7E1A,Verified,C0106
E06789,CDR,CDR Log CDR002794,Financial Records,2024-01-04,CASEFILE-E06789,SHA256_DA2228A36B1EAAAC,Verified,C0106
E06790,CDR,CDR Log CDR002796,Field Collection,2024-01-24,CASEFILE-E06790,SHA256_7CCAC924C76AFCA7,Verified,C0106
E06791,CDR,CDR Log CDR002798,Telecom Records,2024-11-26,CASEFILE-E06791,SHA256_9BF82B51A4DB964F,Verified,C0106
E06792,CDR,CDR Log CDR002805,Case Records,2024-07-27,CASEFILE-E06792,SHA256_C2F2294E8C536FF1,Review,C0106
E06793,CDR,CDR Log CDR002808,Financial Records,2024-12-05,CASEFILE-E06793,SHA256_8B02B379588CA793,Verified,C0106
E06794,Financial,Transaction Record TX002113,Field Collection,2024-12-18,CASEFILE-E06794,SHA256_196D513E5DBCB2EC,Review,C0106
E06795,Event Record,Evidence for Transaction involving Pranav Sethi,Case Records,2024-01-16,CASEFILE-E06795,SHA256_EDDE670C1F997D3D,Verified,C0106
E06796,Event Record,Evidence for Evidence Collection involving Shreya Saxena,Field Collection,2024-12-30,CASEFILE-E06796,SHA256_CBF19D441A5D992B,Review,C0106
E06797,Event Record,Evidence for Cyber Activity involving Simran Naik,Field Collection,2024-03-10,CASEFILE-E06797,SHA256_8D580E567E3029EF,Verified,C0106
E06798,Event Record,Evidence for Transaction involving Aarav Pillai,Telecom Records,2024-05-10,CASEFILE-E06798,SHA256_1F7A7A31685D4079,Review,C0106
E06799,Event Record,Evidence for Arrest involving Mohit Khan,Telecom Records,2024-07-15,CASEFILE-E06799,SHA256_B75C0AC0967D5CAD,Verified,C0106
E06800,Event Record,Evidence for Delivery involving Arnav Menon,Case Records,2024-04-16,CASEFILE-E06800,SHA256_76965F5518AF764C,Verified,C0106
E06801,Event Record,Evidence for Meeting involving Nikhil Malhotra,Financial Records,2024-12-30,CASEFILE-E06801,SHA256_455212EDB93F5BC7,Verified,C0106
E06802,Event Record,Evidence for Interview involving Diya Jadhav,Financial Records,2024-05-20,CASEFILE-E06802,SHA256_6B5CBF3F018311F3,Verified,C0107
E06803,CDR,CDR Log CDR002815,Financial Records,2024-04-11,CASEFILE-E06803,SHA256_51463496F1FDC1FA,Verified,C0108
E06804,CDR,CDR Log CDR002819,Telecom Records,2024-02-02,CASEFILE-E06804,SHA256_73AF98E34727DD23,Review,C0108
E06805,CDR,CDR Log CDR002824,Field Collection,2024-04-28,CASEFILE-E06805,SHA256_6C48366F6D8AE39C,Verified,C0108
E06806,CDR,CDR Log CDR002825,Financial Records,2024-05-12,CASEFILE-E06806,SHA256_2DFEC1D87B01F6F1,Verified,C0108
E06807,CDR,CDR Log CDR002828,Telecom Records,2024-02-01,CASEFILE-E06807,SHA256_877AA4D18D094234,Review,C0108
E06808,CDR,CDR Log CDR002830,Financial Records,2024-07-20,CASEFILE-E06808,SHA256_300C34631CB625D6,Review,C0108
E06809,CDR,CDR Log CDR002831,Telecom Records,2024-08-13,CASEFILE-E06809,SHA256_63F78FA2AA94A96E,Verified,C0108
E06810,CDR,CDR Log CDR002832,Field Collection,2024-02-22,CASEFILE-E06810,SHA256_9773FBF66BA47DEE,Verified,C0108
E06811,CDR,CDR Log CDR002838,Case Records,2024-04-21,CASEFILE-E06811,SHA256_C002B2847374F404,Verified,C0108
E06812,Financial,Transaction Record TX002125,Telecom Records,2024-10-13,CASEFILE-E06812,SHA256_B949E9C716C40440,Review,C0108
E06813,Event Record,Evidence for Transaction involving Manav Shah,Field Collection,2024-07-18,CASEFILE-E06813,SHA256_CCDEA3F1A7869B31,Review,C0108
