account_id,account_number,account_type,bank_name,holder_person_id,holder_organization_id,ifsc,status,case_id
ACC02725,143106484459582,Savings,Evergreen Finance Bank,P04719,,HUBK0259823,Active,C0338
ACC02726,4537545424524,Savings,Riverview Commercial Bank,P04720,,HUBK0735797,Active,C0338
ACC02727,4143016958481176,Current,Summit Cooperative Bank,P04721,,HUBK0040946,Active,C0338
ACC02728,709963610238135,Current,Pioneer Urban Bank,P04722,,HUBK0862220,Active,C0338
ACC02729,89141921122364,Current,Pioneer Urban Bank,P04723,,HUBK0073619,Active,C0338
ACC02730,934364202592079,Current,Harbor Union Bank,P04724,,HUBK0877380,Active,C0338
ACC02731,4101753700593,Savings,Riverview Commercial Bank,P04726,,HUBK0122465,Active,C0338
ACC02732,8584661331988,Current,Summit Cooperative Bank,P04728,,HUBK0318690,Active,C0338
ACC02733,1432379618638165,Current,Riverview Commercial Bank,P04729,,HUBK0516815,Active,C0338
ACC02734,8307110275165,Savings,Evergreen Finance Bank,P04730,,HUBK0739373,Active,C0338
ACC02735,3936801429735494,Current,Evergreen Finance Bank,P04731,,HUBK0503869,Inactive,C0338
ACC02736,8856847608632,Current,Riverview Commercial Bank,P04733,,HUBK0777358,Active,C0339
ACC02737,41928305265,Current,Riverview Commercial Bank,P04734,,HUBK0829553,Active,C0339
ACC02738,70929464133246,Savings,Harbor Union Bank,,O0191,HUBK0699087,Active,C0339
ACC02739,1022276757751715,Current,Cedar National Bank,P04737,,HUBK0298339,Active,C0340
ACC02740,386939822014,Savings,Cedar National Bank,P04738,,HUBK0336729,Active,C0340
ACC02741,71518313175084,Savings,Pioneer Urban Bank,P04740,,HUBK0522268,Active,C0340
ACC02742,915230019937783,Savings,Summit Cooperative Bank,P04743,,HUBK0226743,Active,C0341
ACC02743,8832775402400414,Savings,Pioneer Urban Bank,P04746,,HUBK0850535,Active,C0341
ACC02744,3279104273862689,Current,Harbor Union Bank,P04749,,HUBK0483499,Active,C0341
ACC02745,244231947494,Current,Cedar National Bank,P04750,,HUBK0289636,Active,C0341
ACC02746,214574306399,Current,Pioneer Urban Bank,,O0192,HUBK0615791,Inactive,C0341
ACC02747,384718375091,Current,Harbor Union Bank,P04752,,HUBK0592496,Active,C0342
ACC02748,3643816873603495,Savings,Riverview Commercial Bank,P04753,,HUBK0241298,Active,C0342
ACC02749,293156255048263,Savings,Cedar National Bank,P04756,,HUBK0068673,Active,C0342
ACC02750,9466010433795,Savings,Riverview Commercial Bank,P04758,,HUBK0830921,Active,C0342
ACC02751,879581402453,Current,Riverview Commercial Bank,P04759,,HUBK0164766,Active,C0342
ACC02752,4186504660391,Current,Pioneer Urban Bank,P04761,,HUBK0625119,Active,C0342
ACC02753,237699083250,Savings,Pioneer Urban Bank,P04764,,HUBK0610794,Active,C0342
ACC02754,6287570761330,Current,Evergreen Finance Bank,P04765,,HUBK0880032,Active,C0342
ACC02755,773611091018,Savings,Pioneer Urban Bank,P04766,,HUBK0148052,Active,C0342
ACC02756,1793457262653478,Savings,Summit Cooperative Bank,P04767,,HUBK0419889,Active,C0342
ACC02757,6640161719339,Current,Evergreen Finance Bank,P04768,,HUBK0363752,Active,C0342
ACC02758,395268650694,Current,Pioneer Urban Bank,P04769,,HUBK0080299,Active,C0342
ACC02759,91657527808122,Current,Harbor Union Bank,P04770,,HUBK0031822,Active,C0342
ACC02760,58093243769042,Current,Harbor Union Bank,P04771,,HUBK0588909,Active,C0342
ACC02761,2841268314659,Savings,Cedar National Bank,P04772,,HUBK0366165,Inactive,C0342
ACC02762,8300992475934285,Savings,Riverview Commercial Bank,P04773,,HUBK0899962,Active,C0342
ACC02763,8575362533878,Savings,Summit Cooperative Bank,P04774,,HUBK0469813,Active,C0343
ACC02764,7080738219433722,Savings,Harbor Union Bank,P04775,,HUBK0121642,Active,C0343
ACC02765,3469854507825339,Current,Pioneer Urban Bank,P04776,,HUBK0984746,Active,C0343
ACC02766,5025326764927,Current,Riverview Commercial Bank,P04778,,HUBK0803323,Active,C0343
ACC02767,154825509296322,Current,Cedar National Bank,P04782,,HUBK0662043,Active,C0343
ACC02768,580512227661,Savings,Cedar National Bank,P04785,,HUBK0209769,Active,C0343
ACC02769,1988068896503,Current,Summit Cooperative Bank,P04787,,HUBK0496327,Active,C0343
ACC02770,8742484438216,Savings,Pioneer Urban Bank,P04788,,HUBK0268637,Inactive,C0343
ACC02771,4551231294197,Savings,Harbor Union Bank,P04789,,HUBK0913664,Active,C0343
ACC02772,102086091574518,Savings,Harbor Union Bank,P04790,,HUBK0575442,Active,C0343
ACC02773,935094838871,Current,Summit Cooperative Bank,P04793,,HUBK0568525,Active,C0343
ACC02774,851182707843,Current,Harbor Union Bank,P04796,,HUBK0731730,Active,C0343
ACC02775,16154343592076,Savings,Pioneer Urban Bank,P04797,,HUBK0421903,Active,C0343
ACC02776,2982164541473,Savings,Summit Cooperative Bank,P04799,,HUBK0196287,Active,C0344
ACC02777,64328999973770,Current,Harbor Union Bank,P04803,,HUBK0811595,Active,C0344
ACC02778,42664998184448,Current,Evergreen Finance Bank,P04805,,HUBK0140424,Inactive,C0344
ACC02779,3342169987798431,Savings,Pioneer Urban Bank,,O0195,HUBK0096157,Active,C0344
ACC02780,18285931736851,Current,Riverview Commercial Bank,P04811,,HUBK0978823,Inactive,C0345
ACC02781,34908177028927,Current,Evergreen Finance Bank,P04818,,HUBK0005733,Active,C0345
ACC02782,8219652494437,Current,Cedar National Bank,P04821,,HUBK0823950,Active,C0345
ACC02783,9974437058044,Savings,Pioneer Urban Bank,P04822,,HUBK0713994,Active,C0345
ACC02784,3784732541908,Savings,Cedar National Bank,P04824,,HUBK0702664,Active,C0345
ACC02785,706473527670896,Savings,Pioneer Urban Bank,P04825,,HUBK0764344,Active,C0345
ACC02786,709101733638,Current,Summit Cooperative Bank,P04828,,HUBK0882688,Active,C0345
ACC02787,8258104730134567,Current,Pioneer Urban Bank,P04829,,HUBK0410415,Active,C0345
ACC02788,499177873696,Current,Harbor Union Bank,P04830,,HUBK0529982,Active,C0345
ACC02789,43260345271609,Current,Summit Cooperative Bank,P04831,,HUBK0126068,Active,C0345
ACC02790,4897175167705,Current,Summit Cooperative Bank,P04833,,HUBK0078520,Inactive,C0345
ACC02791,1494037698868,Savings,Harbor Union Bank,P04834,,HUBK0712692,Active,C0345
ACC02792,4902343716467621,Savings,Summit Cooperative Bank,P04835,,HUBK0179155,Active,C0345
ACC02793,620604029080,Current,Riverview Commercial Bank,P04837,,HUBK0432874,Active,C0345
ACC02794,3114527103228584,Current,Evergreen Finance Bank,P04838,,HUBK0365381,Inactive,C0345
ACC02795,5106421800174,Current,Harbor Union Bank,P04840,,HUBK0344160,Inactive,C0346
ACC02796,89474359170314,Current,Cedar National Bank,P04841,,HUBK0204904,Active,C0346
ACC02797,51045537830597,Current,Riverview Commercial Bank,P04843,,HUBK0378466,Inactive,C0346
ACC02798,5487744312692185,Current,Evergreen Finance Bank,P04844,,HUBK0312763,Active,C0346
ACC02799,49948732541238,Savings,Pioneer Urban Bank,P04845,,HUBK0647175,Active,C0346
ACC02800,292830214273829,Savings,Cedar National Bank,P04847,,HUBK0616146,Inactive,C0346
ACC02801,952347175491,Current,Evergreen Finance Bank,P04850,,HUBK0239614,Active,C0346
ACC02802,5124612963001569,Savings,Cedar National Bank,P04852,,HUBK0794612,Active,C0346
ACC02803,78194049843923,Savings,Pioneer Urban Bank,P04853,,HUBK0781161,Active,C0347
ACC02804,1746804058921393,Current,Evergreen Finance Bank,P04855,,HUBK0705165,Active,C0347
ACC02805,31931290516583,Savings,Riverview Commercial Bank,P04857,,HUBK0046741,Active,C0347
ACC02806,4761297603810036,Savings,Pioneer Urban Bank,P04859,,HUBK0055880,Active,C0347
ACC02807,94843243150154,Current,Pioneer Urban Bank,P04860,,HUBK0232309,Active,C0347
ACC02808,3276523432316,Savings,Riverview Commercial Bank,P04861,,HUBK0492439,Active,C0347
ACC02809,5541267623028385,Savings,Summit Cooperative Bank,P04863,,HUBK0483421,Active,C0347
ACC02810,659962047150,Savings,Pioneer Urban Bank,P04864,,HUBK0673915,Active,C0347
ACC02811,885626736093429,Savings,Cedar National Bank,P04865,,HUBK0861938,Active,C0347
ACC02812,9978778062371927,Current,Evergreen Finance Bank,,O0198,HUBK0345608,Active,C0348
ACC02813,5452308581069,Current,Summit Cooperative Bank,P04873,,HUBK0764342,Active,C0349
ACC02814,3047262559456,Current,Summit Cooperative Bank,P04875,,HUBK0106156,Active,C0349
ACC02815,16720182031273,Current,Riverview Commercial Bank,P04878,,HUBK0729128,Active,C0349
ACC02816,458506872750,Current,Pioneer Urban Bank,P04880,,HUBK0357409,Active,C0349
ACC02817,2597818759601,Current,Harbor Union Bank,P04881,,HUBK0928561,Active,C0350
ACC02818,843058181197310,Savings,Cedar National Bank,P04882,,HUBK0560689,Active,C0350
ACC02819,2032791395639,Current,Evergreen Finance Bank,P04885,,HUBK0660046,Active,C0351
ACC02820,2491774099998712,Current,Pioneer Urban Bank,P04887,,HUBK0663262,Active,C0351
ACC02821,3954210783783,Savings,Riverview Commercial Bank,P04890,,HUBK0231432,Inactive,C0351
ACC02822,49757782271767,Current,Cedar National Bank,P04893,,HUBK0197819,Inactive,C0351
ACC02823,953059566544,Savings,Evergreen Finance Bank,P04894,,HUBK0493625,Active,C0351
ACC02824,58642882313604,Savings,Riverview Commercial Bank,P04895,,HUBK0470186,Active,C0351
ACC02825,180573010258,Current,Summit Cooperative Bank,P04896,,HUBK0979191,Active,C0351
ACC02826,20164844571595,Current,Evergreen Finance Bank,P04901,,HUBK0399760,Inactive,C0352
ACC02827,939405710525161,Savings,Harbor Union Bank,P04908,,HUBK0148589,Active,C0352
ACC02828,7392149502495596,Current,Summit Cooperative Bank,P04909,,HUBK0126821,Active,C0352
ACC02829,44433451940161,Current,Cedar National Bank,P04912,,HUBK0904484,Active,C0352
ACC02830,348173460826646,Savings,Harbor Union Bank,P04914,,HUBK0927906,Active,C0352
ACC02831,3311863296887,Current,Summit Cooperative Bank,P04916,,HUBK0397719,Active,C0352
ACC02832,5854042386176398,Savings,Cedar National Bank,P04918,,HUBK0789024,Active,C0352
ACC02833,3924622268093,Current,Riverview Commercial Bank,P04919,,HUBK0054591,Active,C0353
ACC02834,272714599394,Savings,Harbor Union Bank,P04922,,HUBK0437455,Active,C0353
ACC02835,404624384756,Current,Harbor Union Bank,P04924,,HUBK0446693,Inactive,C0353
ACC02836,83361385610167,Current,Evergreen Finance Bank,P04926,,HUBK0215217,Active,C0353
ACC02837,525703135934582,Savings,Riverview Commercial Bank,P04927,,HUBK0918374,Active,C0353
ACC02838,70547823605546,Current,Evergreen Finance Bank,P04929,,HUBK0098396,Active,C0353
ACC02839,93250718432681,Savings,Riverview Commercial Bank,P04930,,HUBK0520291,Inactive,C0353
ACC02840,565794862131,Savings,Pioneer Urban Bank,P04931,,HUBK0862577,Active,C0353
ACC02841,144248955481493,Savings,Summit Cooperative Bank,P04932,,HUBK0957409,Active,C0353
ACC02842,802911882260,Current,Harbor Union Bank,P04933,,HUBK0375588,Active,C0353
ACC02843,8944820410673,Savings,Harbor Union Bank,P04934,,HUBK0914720,Active,C0353
ACC02844,76037650629577,Current,Evergreen Finance Bank,P04936,,HUBK0518376,Active,C0353
ACC02845,76779757422074,Savings,Pioneer Urban Bank,P04939,,HUBK0734045,Active,C0354
ACC02846,7096363131245,Current,Evergreen Finance Bank,P04940,,HUBK0315832,Active,C0354
ACC02847,3854363660173150,Savings,Harbor Union Bank,P04941,,HUBK0112744,Active,C0354
ACC02848,1484897825121,Savings,Cedar National Bank,P04942,,HUBK0799901,Inactive,C0354
ACC02849,34674434508132,Current,Riverview Commercial Bank,P04945,,HUBK0565365,Active,C0355
ACC02850,54765427392354,Savings,Cedar National Bank,P04947,,HUBK0597155,Active,C0355
ACC02851,2003849724304904,Savings,Evergreen Finance Bank,P04948,,HUBK0838925,Active,C0355
ACC02852,11887637357493,Savings,Riverview Commercial Bank,P04950,,HUBK0643523,Active,C0356
ACC02853,7271322520820,Current,Summit Cooperative Bank,P04952,,HUBK0412867,Active,C0356
ACC02854,12952009830286,Savings,Cedar National Bank,P04955,,HUBK0769569,Active,C0356
ACC02855,8946401757673494,Savings,Evergreen Finance Bank,P04957,,HUBK0948217,Active,C0356
ACC02856,85489374503977,Savings,Summit Cooperative Bank,P04959,,HUBK0455533,Active,C0356
ACC02857,26628805277,Current,Evergreen Finance Bank,P04960,,HUBK0351613,Active,C0356
ACC02858,287371183565,Current,Riverview Commercial Bank,P04961,,HUBK0574339,Inactive,C0356
ACC02859,502264495452525,Savings,Cedar National Bank,P04962,,HUBK0246485,Active,C0356
ACC02860,817814927190,Current,Pioneer Urban Bank,P04964,,HUBK0872902,Active,C0356
ACC02861,577449573480,Current,Cedar National Bank,P04965,,HUBK0501914,Active,C0356
ACC02862,6408090628100388,Savings,Pioneer Urban Bank,P04966,,HUBK0131857,Active,C0356
ACC02863,4119608380212493,Current,Pioneer Urban Bank,P04967,,HUBK0180611,Active,C0356
ACC02864,869916447509,Savings,Cedar National Bank,P04969,,HUBK0753202,Active,C0356
ACC02865,7088944709874353,Current,Summit Cooperative Bank,P04970,,HUBK0704488,Active,C0356
ACC02866,2736400827911,Current,Riverview Commercial Bank,P04971,,HUBK0152173,Active,C0356
ACC02867,2849686377487264,Savings,Harbor Union Bank,P04972,,HUBK0563607,Active,C0356
ACC02868,37650658880692,Savings,Riverview Commercial Bank,P04973,,HUBK0466278,Active,C0357
ACC02869,328533983755604,Savings,Riverview Commercial Bank,P04975,,HUBK0328234,Active,C0357
ACC02870,893614406928,Current,Cedar National Bank,P04977,,HUBK0201600,Active,C0357
ACC02871,153671546225,Current,Summit Cooperative Bank,P04982,,HUBK0293698,Inactive,C0357
ACC02872,4338915427173504,Current,Evergreen Finance Bank,P04985,,HUBK0936494,Active,C0357
ACC02873,646714543530049,Current,Evergreen Finance Bank,P04986,,HUBK0935926,Active,C0357
ACC02874,4147825840171,Current,Pioneer Urban Bank,P04989,,HUBK0186041,Active,C0357
ACC02875,41746839016,Savings,Cedar National Bank,P04991,,HUBK0276666,Active,C0357
ACC02876,720081563959,Savings,Summit Cooperative Bank,P04992,,HUBK0594025,Active,C0357
ACC02877,51946045949283,Savings,Harbor Union Bank,P04993,,HUBK0731153,Active,C0357
ACC02878,469126142159449,Savings,Riverview Commercial Bank,P04997,,HUBK0720157,Active,C0357
ACC02879,546071519994440,Current,Pioneer Urban Bank,P05001,,HUBK0060325,Active,C0357
ACC02880,916075660764587,Savings,Pioneer Urban Bank,P05003,,HUBK0608789,Active,C0357
ACC02881,102130795463285,Savings,Evergreen Finance Bank,P05004,,HUBK0476647,Inactive,C0357
ACC02882,23295766764,Current,Riverview Commercial Bank,P05006,,HUBK0965607,Active,C0357
ACC02883,743803645261177,Savings,Evergreen Finance Bank,P05010,,HUBK0838415,Active,C0357
ACC02884,6851140941856,Savings,Cedar National Bank,P05011,,HUBK0719369,Active,C0357
ACC02885,9538722407675,Current,Evergreen Finance Bank,P05016,,HUBK0003127,Active,C0357
ACC02886,1688283257455,Current,Summit Cooperative Bank,P05017,,HUBK0949288,Active,C0357
ACC02887,6096436567047,Current,Cedar National Bank,P05018,,HUBK0484453,Active,C0357
ACC02888,31780642737984,Current,Cedar National Bank,P00678,,HUBK0242563,Active,C0358
ACC02889,640224640695,Current,Riverview Commercial Bank,P05020,,HUBK0236901,Active,C0358
ACC02890,1942394167801,Current,Pioneer Urban Bank,P05021,,HUBK0108597,Active,C0358
ACC02891,674391039523,Current,Riverview Commercial Bank,,O0203,HUBK0602317,Active,C0358
ACC02892,1953500185361815,Current,Evergreen Finance Bank,P05022,,HUBK0862542,Active,C0359
ACC02893,12626025611403,Current,Cedar National Bank,P05025,,HUBK0392247,Inactive,C0359
ACC02894,61835300281888,Current,Riverview Commercial Bank,P05029,,HUBK0206824,Inactive,C0359
ACC02895,93166134240342,Current,Summit Cooperative Bank,P05030,,HUBK0439296,Active,C0359
ACC02896,4359297975805,Savings,Pioneer Urban Bank,P05031,,HUBK0788487,Active,C0359
ACC02897,553615697852398,Savings,Harbor Union Bank,P05032,,HUBK0901886,Inactive,C0359
ACC02898,586878185415,Savings,Pioneer Urban Bank,P05034,,HUBK0774555,Active,C0359
ACC02899,17985867240141,Savings,Summit Cooperative Bank,P05035,,HUBK0443321,Active,C0359
ACC02900,806018605360222,Savings,Harbor Union Bank,P05036,,HUBK0346419,Active,C0359
ACC02901,730317740622,Current,Cedar National Bank,P05037,,HUBK0334615,Active,C0359
ACC02902,67665780112165,Current,Evergreen Finance Bank,P05039,,HUBK0779421,Active,C0359
ACC02903,68316467321835,Current,Evergreen Finance Bank,P05040,,HUBK0276399,Active,C0359
ACC02904,20138717775,Current,Summit Cooperative Bank,P05041,,HUBK0650435,Inactive,C0359
ACC02905,95182291669933,Savings,Cedar National Bank,P05042,,HUBK0311142,Active,C0360
ACC02906,820495904082710,Current,Harbor Union Bank,P05043,,HUBK0004729,Active,C0360
ACC02907,4677479079593,Current,Cedar National Bank,P05044,,HUBK0857693,Inactive,C0360
ACC02908,9638791496954973,Savings,Pioneer Urban Bank,P05045,,HUBK0642290,Active,C0360
ACC02909,5541329701063879,Savings,Pioneer Urban Bank,P05047,,HUBK0716008,Active,C0360
ACC02910,4755554816315,Savings,Pioneer Urban Bank,P05048,,HUBK0676336,Active,C0360
ACC02911,870425253128,Current,Summit Cooperative Bank,,O0204,HUBK0164861,Inactive,C0360
ACC02912,988329597644034,Savings,Riverview Commercial Bank,P05051,,HUBK0462000,Active,C0361
ACC02913,67300920951336,Savings,Harbor Union Bank,P05052,,HUBK0605445,Active,C0361
ACC02914,10246513280,Savings,Summit Cooperative Bank,P05053,,HUBK0180299,Active,C0361
ACC02915,697623297725,Current,Harbor Union Bank,P05054,,HUBK0939277,Active,C0361
ACC02916,924966161703,Current,Evergreen Finance Bank,P05057,,HUBK0912373,Active,C0361
ACC02917,4526287225982,Savings,Pioneer Urban Bank,P05058,,HUBK0515926,Active,C0361
ACC02918,9323716237172444,Savings,Summit Cooperative Bank,P05059,,HUBK0024840,Active,C0361
ACC02919,636507318317,Savings,Evergreen Finance Bank,P05060,,HUBK0742127,Active,C0361
ACC02920,396018704285049,Current,Riverview Commercial Bank,P05061,,HUBK0024831,Active,C0361
ACC02921,48237968067431,Savings,Pioneer Urban Bank,P05062,,HUBK0181718,Active,C0361
ACC02922,717892763098,Savings,Pioneer Urban Bank,P04231,,HUBK0828618,Active,C0362
ACC02923,8041988955144,Savings,Summit Cooperative Bank,P05063,,HUBK0416833,Active,C0362
ACC02924,87374830056672,Current,Riverview Commercial Bank,P05065,,HUBK0950327,Active,C0362
ACC02925,8033621242832,Savings,Harbor Union Bank,P03509,,HUBK0065552,Active,C0363
ACC02926,1696871449746,Current,Harbor Union Bank,P03506,,HUBK0528263,Active,C0363
ACC02927,3504311894310425,Current,Pioneer Urban Bank,P03502,,HUBK0361881,Active,C0363
ACC02928,7848098732275485,Current,Riverview Commercial Bank,P05066,,HUBK0224040,Active,C0363
ACC02929,4226852045921,Savings,Harbor Union Bank,P05071,,HUBK0749171,Active,C0363
ACC02930,511611024549633,Current,Pioneer Urban Bank,P05074,,HUBK0858035,Active,C0363
ACC02931,591930668460554,Current,Riverview Commercial Bank,P05077,,HUBK0278221,Active,C0363
ACC02932,62416887116644,Current,Evergreen Finance Bank,P05078,,HUBK0152648,Active,C0363
ACC02933,9570824662045,Current,Pioneer Urban Bank,P05079,,HUBK0048214,Active,C0363
ACC02934,4821127853574,Savings,Summit Cooperative Bank,P05080,,HUBK0552794,Active,C0363
ACC02935,398493744445264,Savings,Harbor Union Bank,P05081,,HUBK0526424,Active,C0363
ACC02936,9866633932767914,Savings,Cedar National Bank,P05082,,HUBK0876219,Active,C0363
ACC02937,807638924515879,Current,Riverview Commercial Bank,P05087,,HUBK0015955,Active,C0363
ACC02938,7983868810037,Savings,Pioneer Urban Bank,P05089,,HUBK0842990,Active,C0363
ACC02939,376719774889083,Savings,Riverview Commercial Bank,P05090,,HUBK0272910,Active,C0363
ACC02940,897122166705995,Current,Harbor Union Bank,P05091,,HUBK0830668,Inactive,C0363
ACC02941,95146149030933,Savings,Pioneer Urban Bank,P05095,,HUBK0983468,Active,C0363
ACC02942,754980615222,Current,Harbor Union Bank,P05096,,HUBK0198921,Active,C0364
ACC02943,4478184334,Current,Cedar National Bank,P05103,,HUBK0681014,Active,C0364
ACC02944,353975620677,Savings,Summit Cooperative Bank,P05104,,HUBK0853410,Active,C0364
ACC02945,2053949454071,Savings,Harbor Union Bank,P05105,,HUBK0775973,Active,C0364
ACC02946,6643268540268844,Current,Evergreen Finance Bank,P05106,,HUBK0126005,Inactive,C0364
ACC02947,956494948454,Current,Riverview Commercial Bank,P05107,,HUBK0191655,Inactive,C0364
