event_id,event_type,title,timestamp,location_id,case_id,description,evidence_id
EV02326,Call,Call involving Aniket Kapoor,2025-06-24T16:36:56,L0239,C0271,Call activity observed in connection with property fraud investigation CASE-2026-0271.,nan
EV02327,Cyber Activity,Cyber Activity involving Tanvi Ghosh,2025-04-05T04:03:09,L0395,C0272,Cyber Activity activity observed in connection with procurement fraud investigation CASE-2026-0272.,nan
EV02328,Interview,Interview involving Anushka Ghosh,2025-06-15T15:10:34,L0256,C0272,Interview activity observed in connection with procurement fraud investigation CASE-2026-0272.,nan
EV02329,Vehicle Movement,Vehicle Movement involving Aniket Desai,2025-07-11T12:35:24,L0377,C0272,Vehicle Movement activity observed in connection with procurement fraud investigation CASE-2026-0272.,nan
EV02330,Financial Activity,Financial Activity involving Tara Ghosh,2025-08-06T08:12:54,L0256,C0272,Financial Activity activity observed in connection with procurement fraud investigation CASE-2026-0272.,nan
EV02331,Crime,Crime involving Tara Ghosh,2025-05-26T16:04:23,L0128,C0272,Crime activity observed in connection with procurement fraud investigation CASE-2026-0272.,nan
EV02332,Delivery,Delivery involving Tanvi Ghosh,2025-04-12T01:48:41,L0128,C0272,Delivery activity observed in connection with procurement fraud investigation CASE-2026-0272.,E08292
EV02333,Financial Activity,Financial Activity involving Avni Ghosh,2025-07-20T15:05:41,L0377,C0272,Financial Activity activity observed in connection with procurement fraud investigation CASE-2026-0272.,nan
EV02334,Evidence Collection,Evidence Collection involving Sneha Pillai,2025-06-24T19:37:19,L0256,C0272,Evidence Collection activity observed in connection with procurement fraud investigation CASE-2026-0272.,nan
EV02335,Financial Activity,Financial Activity involving Sneha Shetty,2025-08-17T14:24:37,L0395,C0272,Financial Activity activity observed in connection with procurement fraud investigation CASE-2026-0272.,E08293
EV02336,Arrest,Arrest involving Anushka Iyer,2025-07-12T08:44:28,L0128,C0272,Arrest activity observed in connection with procurement fraud investigation CASE-2026-0272.,nan
EV02337,Surveillance,Surveillance involving Vanya Singh,2025-08-21T06:26:38,L0449,C0272,Surveillance activity observed in connection with procurement fraud investigation CASE-2026-0272.,nan
EV02338,Vehicle Movement,Vehicle Movement involving Aman Naik,2025-04-30T00:42:54,L0162,C0273,Vehicle Movement activity observed in connection with kidnapping investigation CASE-2026-0273.,nan
EV02339,Crime,Crime involving Rohan Ghosh,2025-04-26T22:28:25,L0338,C0273,Crime activity observed in connection with kidnapping investigation CASE-2026-0273.,E08301
EV02340,Transaction,Transaction involving Rohan Ghosh,2025-07-23T00:51:44,L0542,C0273,Transaction activity observed in connection with kidnapping investigation CASE-2026-0273.,nan
EV02341,Call,Call involving Varun Rao,2025-08-10T19:12:25,L0286,C0273,Call activity observed in connection with kidnapping investigation CASE-2026-0273.,nan
EV02342,Evidence Collection,Evidence Collection involving Harsh Naik,2025-06-08T03:02:33,L0338,C0273,Evidence Collection activity observed in connection with kidnapping investigation CASE-2026-0273.,nan
EV02343,Delivery,Delivery involving Avni Mishra,2025-05-18T12:59:01,L0162,C0273,Delivery activity observed in connection with kidnapping investigation CASE-2026-0273.,nan
EV02344,Crime,Crime involving Diya Nair,2025-08-21T08:24:03,L0316,C0274,Crime activity observed in connection with major cybercrime investigation CASE-2026-0274.,E08322
EV02345,Arrest,Arrest involving Vikram Khan,2025-08-13T16:33:57,L0515,C0274,Arrest activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02346,Observation,Observation involving Yamini Menon,2025-05-16T11:50:11,L0181,C0274,Observation activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02347,Vehicle Movement,Vehicle Movement involving Ishita Nair,2025-07-06T09:08:18,L0278,C0274,Vehicle Movement activity observed in connection with major cybercrime investigation CASE-2026-0274.,E08323
EV02348,Evidence Collection,Evidence Collection involving Avni Naik,2025-07-25T01:06:18,L0515,C0274,Evidence Collection activity observed in connection with major cybercrime investigation CASE-2026-0274.,E08324
EV02349,Delivery,Delivery involving Trisha Kapoor,2025-07-06T16:26:19,L0240,C0274,Delivery activity observed in connection with major cybercrime investigation CASE-2026-0274.,E08325
EV02350,Financial Activity,Financial Activity involving Pooja Bansal,2025-08-26T23:40:34,L0240,C0274,Financial Activity activity observed in connection with major cybercrime investigation CASE-2026-0274.,E08326
EV02351,Crime,Crime involving Yamini Menon,2025-05-02T20:11:03,L0316,C0274,Crime activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02352,Financial Activity,Financial Activity involving Neha Kapoor,2025-08-02T05:13:15,L0181,C0274,Financial Activity activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02353,Cyber Activity,Cyber Activity involving Avni Naik,2025-08-12T12:27:44,L0240,C0274,Cyber Activity activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02354,Evidence Collection,Evidence Collection involving Ishita Nair,2025-08-15T12:09:46,L0515,C0274,Evidence Collection activity observed in connection with major cybercrime investigation CASE-2026-0274.,E08327
EV02355,Evidence Collection,Evidence Collection involving Pallavi Khan,2025-07-16T18:12:25,L0316,C0274,Evidence Collection activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02356,Call,Call involving Karan Reddy,2025-05-29T19:23:19,L0278,C0274,Call activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02357,Surveillance,Surveillance involving Aditi Kulkarni,2025-06-05T16:21:01,L0316,C0274,Surveillance activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02358,Transaction,Transaction involving Dhruv Malhotra,2025-08-04T19:27:08,L0515,C0274,Transaction activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02359,Transaction,Transaction involving Aditya Gupta,2025-06-30T00:51:29,L0240,C0274,Transaction activity observed in connection with major cybercrime investigation CASE-2026-0274.,E08328
EV02360,Surveillance,Surveillance involving Pallavi Kulkarni,2025-08-09T23:51:53,L0240,C0274,Surveillance activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02361,Delivery,Delivery involving Ishaan Desai,2025-07-29T02:05:11,L0316,C0274,Delivery activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02362,Vehicle Movement,Vehicle Movement involving Vikram Jadhav,2025-05-15T20:59:29,L0181,C0274,Vehicle Movement activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02363,Meeting,Meeting involving Dhruv Malhotra,2025-07-04T13:08:53,L0316,C0274,Meeting activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02364,Call,Call involving Pallavi Kulkarni,2025-07-30T13:46:38,L0316,C0274,Call activity observed in connection with major cybercrime investigation CASE-2026-0274.,E08329
EV02365,Surveillance,Surveillance involving Naveen Kulkarni,2025-07-20T17:09:32,L0240,C0274,Surveillance activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02366,Evidence Collection,Evidence Collection involving Ishita Nair,2025-06-28T04:19:20,L0240,C0274,Evidence Collection activity observed in connection with major cybercrime investigation CASE-2026-0274.,E08330
EV02367,Vehicle Movement,Vehicle Movement involving Vikram Khan,2025-04-30T23:08:04,L0515,C0274,Vehicle Movement activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02368,Arrest,Arrest involving Naveen Saxena,2025-07-29T01:17:02,L0240,C0274,Arrest activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02369,Vehicle Movement,Vehicle Movement involving Tara Sethi,2025-07-31T04:23:33,L0181,C0274,Vehicle Movement activity observed in connection with major cybercrime investigation CASE-2026-0274.,nan
EV02370,Cyber Activity,Cyber Activity involving Avni Mehta,2025-10-29T06:55:55,L0358,C0275,Cyber Activity activity observed in connection with theft investigation CASE-2026-0275.,nan
EV02371,Delivery,Delivery involving Sneha Malhotra,2025-02-20T08:50:31,L0287,C0275,Delivery activity observed in connection with theft investigation CASE-2026-0275.,nan
EV02372,Cyber Activity,Cyber Activity involving Ishaan Desai,2025-01-22T16:29:20,L0161,C0275,Cyber Activity activity observed in connection with theft investigation CASE-2026-0275.,nan
EV02373,Transaction,Transaction involving Yamini Saxena,2025-08-17T14:42:47,L0287,C0275,Transaction activity observed in connection with theft investigation CASE-2026-0275.,nan
EV02374,Transaction,Transaction involving Mahi Verma,2025-06-17T12:38:28,L0287,C0275,Transaction activity observed in connection with theft investigation CASE-2026-0275.,E08334
EV02375,Observation,Observation involving Tara Sethi,2025-09-28T03:28:40,L0287,C0275,Observation activity observed in connection with theft investigation CASE-2026-0275.,nan
EV02376,Surveillance,Surveillance involving Karan Nair,2025-05-26T15:46:54,L0287,C0275,Surveillance activity observed in connection with theft investigation CASE-2026-0275.,nan
EV02377,Arrest,Arrest involving Mahi Verma,2025-09-15T01:19:10,L0580,C0275,Arrest activity observed in connection with theft investigation CASE-2026-0275.,E08335
EV02378,Financial Activity,Financial Activity involving Naveen Mehta,2025-09-28T19:51:04,L0580,C0275,Financial Activity activity observed in connection with theft investigation CASE-2026-0275.,nan
EV02379,Call,Call involving Ritesh Thakur,2025-07-02T23:44:01,L0364,C0276,Call activity observed in connection with cyber extortion investigation CASE-2026-0276.,E08339
EV02380,Crime,Crime involving Tanvi Jadhav,2025-06-22T13:38:58,L0102,C0276,Crime activity observed in connection with cyber extortion investigation CASE-2026-0276.,nan
EV02381,Crime,Crime involving Tanvi Jadhav,2025-07-14T04:22:03,L0379,C0276,Crime activity observed in connection with cyber extortion investigation CASE-2026-0276.,E08340
EV02382,Observation,Observation involving Nisha Menon,2025-07-05T16:59:13,L0379,C0276,Observation activity observed in connection with cyber extortion investigation CASE-2026-0276.,nan
EV02383,Vehicle Movement,Vehicle Movement involving Ritesh Thakur,2025-07-16T07:31:44,L0379,C0276,Vehicle Movement activity observed in connection with cyber extortion investigation CASE-2026-0276.,E08341
EV02384,Evidence Collection,Evidence Collection involving Saurabh Thakur,2025-06-26T11:36:43,L0364,C0276,Evidence Collection activity observed in connection with cyber extortion investigation CASE-2026-0276.,nan
EV02385,Meeting,Meeting involving Kabir Gupta,2025-07-04T13:03:00,L0099,C0277,Meeting activity observed in connection with data theft investigation CASE-2026-0277.,nan
EV02386,Transaction,Transaction involving Pooja Malhotra,2025-07-12T14:18:52,L0519,C0277,Transaction activity observed in connection with data theft investigation CASE-2026-0277.,nan
EV02387,Observation,Observation involving Sameer Das,2025-08-08T05:10:48,L0099,C0277,Observation activity observed in connection with data theft investigation CASE-2026-0277.,nan
EV02388,Evidence Collection,Evidence Collection involving Pranav Iyer,2025-06-24T17:27:09,L0499,C0278,Evidence Collection activity observed in connection with major cybercrime investigation CASE-2026-0278.,nan
EV02389,Meeting,Meeting involving Vivek Shah,2025-02-14T21:00:03,L0404,C0278,Meeting activity observed in connection with major cybercrime investigation CASE-2026-0278.,nan
EV02390,Financial Activity,Financial Activity involving Kavya Sethi,2025-06-21T14:11:59,L0485,C0278,Financial Activity activity observed in connection with major cybercrime investigation CASE-2026-0278.,E08352
EV02391,Transaction,Transaction involving Rhea Bansal,2025-06-30T11:53:36,L0499,C0278,Transaction activity observed in connection with major cybercrime investigation CASE-2026-0278.,nan
EV02392,Meeting,Meeting involving Aditya Kulkarni,2025-05-15T05:44:23,L0403,C0278,Meeting activity observed in connection with major cybercrime investigation CASE-2026-0278.,E08353
EV02393,Cyber Activity,Cyber Activity involving Vikram Kulkarni,2025-03-17T00:09:32,L0485,C0278,Cyber Activity activity observed in connection with major cybercrime investigation CASE-2026-0278.,nan
EV02394,Call,Call involving Manav Ghosh,2025-03-05T02:37:58,L0403,C0278,Call activity observed in connection with major cybercrime investigation CASE-2026-0278.,nan
EV02395,Delivery,Delivery involving Rhea Bansal,2025-05-17T07:37:18,L0403,C0278,Delivery activity observed in connection with major cybercrime investigation CASE-2026-0278.,E08354
