finding_id,source_id,entity_id,entity_type,finding_type,content,timestamp,confidence,status,case_id
OF01107,OS0548,P04004,person,Digital Footprint,OSINT record suggests online presence associated with Riya Nair (P04004).,2025-07-31T12:18:39,0.8,Review,C0281
OF01108,OS0548,P04004,person,Digital Footprint,OSINT record suggests online presence associated with Riya Nair (P04004).,2025-07-31T16:18:39,0.84,Review,C0281
OF01109,OS0549,P04011,person,Digital Footprint,OSINT record suggests online presence associated with Tanvi Kapoor (P04011).,2025-11-09T22:50:31,0.58,Verified,C0282
OF01110,OS0550,P04012,person,Business Listing,OSINT record suggests online presence associated with Dhruv Joshi (P04012).,2025-04-12T13:00:06,0.46,Disputed,C0283
OF01111,OS0551,P04018,person,Social Identity,OSINT record suggests online presence associated with Mohit Mishra (P04018).,2025-08-19T00:56:00,0.49,Disputed,C0284
OF01112,OS0552,P04026,person,Business Listing,OSINT record suggests online presence associated with Tara Khan (P04026).,2025-06-14T23:35:01,0.59,Review,C0285
OF01113,OS0553,P04025,person,Digital Footprint,OSINT record suggests online presence associated with Pooja Chavan (P04025).,2025-06-03T21:49:54,0.76,Disputed,C0285
OF01114,OS0554,O0168,organization,Business Listing,OSINT record references business listing possibly linked to Sterling Import Export House (O0168).,2025-05-21T05:32:42,0.56,Verified,C0285
OF01115,OS0554,P04032,person,Social Identity,OSINT record suggests online presence associated with Meera Malhotra (P04032).,2025-05-21T06:32:42,0.68,Verified,C0285
OF01116,OS0555,P04053,person,Business Listing,OSINT record suggests online presence associated with Manav Sethi (P04053).,2025-08-04T16:31:39,0.69,Disputed,C0286
OF01117,OS0555,P04055,person,Digital Footprint,OSINT record suggests online presence associated with Sana Das (P04055).,2025-08-05T11:31:39,0.59,Review,C0286
OF01118,OS0556,P04060,person,Business Listing,OSINT record suggests online presence associated with Arjun Kulkarni (P04060).,2025-05-29T02:46:30,0.56,Disputed,C0286
OF01119,OS0556,P04050,person,Public Mention,OSINT record suggests online presence associated with Dev Shetty (P04050).,2025-05-28T23:46:30,0.58,Verified,C0286
OF01120,OS0556,P04052,person,Social Identity,OSINT record suggests online presence associated with Manav Saxena (P04052).,2025-05-28T00:46:30,0.87,Verified,C0286
OF01121,OS0557,P04050,person,Public Mention,OSINT record suggests online presence associated with Dev Shetty (P04050).,2025-07-03T13:36:07,0.53,Review,C0286
OF01122,OS0557,P04064,person,Public Mention,OSINT record suggests online presence associated with Tanvi Shah (P04064).,2025-07-03T18:36:07,0.76,Review,C0286
OF01123,OS0558,P04104,person,Social Identity,OSINT record suggests online presence associated with Aanya Joshi (P04104).,2025-02-11T11:32:06,0.86,Disputed,C0287
OF01124,OS0558,P00950,person,Social Identity,OSINT record suggests online presence associated with Pranav Das (P00950).,2025-02-10T22:32:06,0.81,Review,C0287
OF01125,OS0558,P04082,person,Digital Footprint,OSINT record suggests online presence associated with Naveen Kulkarni (P04082).,2025-02-11T03:32:06,0.65,Verified,C0287
OF01126,OS0559,O0169,organization,Business Listing,OSINT record references business listing possibly linked to Regal Exports (O0169).,2025-09-01T11:59:17,0.87,Verified,C0288
OF01127,OS0560,P04113,person,Business Listing,OSINT record suggests online presence associated with Ishita Reddy (P04113).,2025-01-13T13:42:53,0.81,Verified,C0289
OF01128,OS0560,P04120,person,Public Mention,OSINT record suggests online presence associated with Rahul Rao (P04120).,2025-01-14T00:42:53,0.77,Disputed,C0289
OF01129,OS0561,P04125,person,Digital Footprint,OSINT record suggests online presence associated with Karan Sethi (P04125).,2025-01-23T18:53:00,0.66,Review,C0289
OF01130,OS0561,P04128,person,Public Mention,OSINT record suggests online presence associated with Harsh Patil (P04128).,2025-01-23T21:53:00,0.81,Review,C0289
OF01131,OS0562,P04136,person,Digital Footprint,OSINT record suggests online presence associated with Pooja Patil (P04136).,2025-08-13T12:22:08,0.74,Disputed,C0290
OF01132,OS0563,O0170,organization,Social Identity,OSINT record references business listing possibly linked to Deccan Financial Solutions (O0170).,2025-08-21T12:54:01,0.82,Verified,C0290
OF01133,OS0563,P04134,person,Social Identity,OSINT record suggests online presence associated with Aarav Naik (P04134).,2025-08-20T09:54:01,0.62,Review,C0290
OF01134,OS0563,P04135,person,Digital Footprint,OSINT record suggests online presence associated with Tanvi Joshi (P04135).,2025-08-20T12:54:01,0.82,Verified,C0290
OF01135,OS0564,P04143,person,Business Listing,OSINT record suggests online presence associated with Kabir Ghosh (P04143).,2025-03-19T03:38:36,0.75,Disputed,C0291
OF01136,OS0564,P04146,person,Public Mention,OSINT record suggests online presence associated with Diya Pillai (P04146).,2025-03-19T22:38:36,0.71,Review,C0291
OF01137,OS0564,P04154,person,Social Identity,OSINT record suggests online presence associated with Mohit Verma (P04154).,2025-03-19T22:38:36,0.5,Verified,C0291
OF01138,OS0565,P04147,person,Public Mention,OSINT record suggests online presence associated with Ananya Patil (P04147).,2025-08-22T06:31:54,0.48,Verified,C0291
OF01139,OS0566,P04141,person,Social Identity,OSINT record suggests online presence associated with Kabir Rao (P04141).,2025-03-07T23:47:56,0.64,Verified,C0291
OF01140,OS0566,P04157,person,Social Identity,OSINT record suggests online presence associated with Raj Naik (P04157).,2025-03-08T15:47:56,0.85,Disputed,C0291
OF01141,OS0566,P04153,person,Public Mention,OSINT record suggests online presence associated with Karan Menon (P04153).,2025-03-08T08:47:56,0.68,Review,C0291
OF01142,OS0567,P02582,person,Digital Footprint,OSINT record suggests online presence associated with Aarav Das (P02582).,2025-08-30T05:26:47,0.77,Disputed,C0292
OF01143,OS0568,P04163,person,Business Listing,OSINT record suggests online presence associated with Manav Malhotra (P04163).,2025-10-31T13:35:46,0.62,Verified,C0293
OF01144,OS0569,P04170,person,Digital Footprint,OSINT record suggests online presence associated with Naveen Menon (P04170).,2025-08-12T02:55:12,0.91,Review,C0294
OF01145,OS0570,P04175,person,Digital Footprint,OSINT record suggests online presence associated with Dhruv Kapoor (P04175).,2025-05-19T10:33:14,0.52,Verified,C0294
OF01146,OS0570,P04171,person,Social Identity,OSINT record suggests online presence associated with Nikhil Menon (P04171).,2025-05-20T19:33:14,0.84,Disputed,C0294
OF01147,OS0571,P04167,person,Business Listing,OSINT record suggests online presence associated with Isha Iyer (P04167).,2025-08-12T04:08:07,0.49,Disputed,C0294
OF01148,OS0571,P04169,person,Digital Footprint,OSINT record suggests online presence associated with Trisha Ghosh (P04169).,2025-08-12T06:08:07,0.64,Verified,C0294
OF01149,OS0571,P04166,person,Social Identity,OSINT record suggests online presence associated with Raj Singh (P04166).,2025-08-11T09:08:07,0.91,Disputed,C0294
OF01150,OS0572,P04172,person,Public Mention,OSINT record suggests online presence associated with Kavya Sethi (P04172).,2025-07-14T12:59:20,0.72,Review,C0294
OF01151,OS0572,P04171,person,Digital Footprint,OSINT record suggests online presence associated with Nikhil Menon (P04171).,2025-07-15T22:59:20,0.92,Review,C0294
OF01152,OS0572,P04169,person,Digital Footprint,OSINT record suggests online presence associated with Trisha Ghosh (P04169).,2025-07-15T21:59:20,0.54,Disputed,C0294
OF01153,OS0573,P04185,person,Business Listing,OSINT record suggests online presence associated with Tanvi Menon (P04185).,2025-07-31T21:50:02,0.54,Verified,C0295
OF01154,OS0573,P04181,person,Social Identity,OSINT record suggests online presence associated with Vivek Singh (P04181).,2025-07-31T07:50:02,0.63,Review,C0295
OF01155,OS0573,P04200,person,Business Listing,OSINT record suggests online presence associated with Dev Kapoor (P04200).,2025-07-30T11:50:02,0.81,Disputed,C0295
OF01156,OS0574,P04186,person,Public Mention,OSINT record suggests online presence associated with Arnav Chavan (P04186).,2025-10-08T19:51:17,0.46,Disputed,C0295
OF01157,OS0574,P04195,person,Digital Footprint,OSINT record suggests online presence associated with Saurabh Naik (P04195).,2025-10-07T05:51:17,0.46,Review,C0295
OF01158,OS0575,P04203,person,Business Listing,OSINT record suggests online presence associated with Raj Ghosh (P04203).,2025-08-06T23:44:24,0.78,Verified,C0295
OF01159,OS0576,P04196,person,Business Listing,OSINT record suggests online presence associated with Naveen Thakur (P04196).,2025-02-08T08:10:53,0.86,Review,C0295
OF01160,OS0576,P04190,person,Public Mention,OSINT record suggests online presence associated with Tanvi Bhat (P04190).,2025-02-07T04:10:53,0.68,Review,C0295
OF01161,OS0576,P04183,person,Public Mention,OSINT record suggests online presence associated with Dev Patil (P04183).,2025-02-07T08:10:53,0.8,Disputed,C0295
OF01162,OS0577,P04211,person,Business Listing,OSINT record suggests online presence associated with Anushka Patil (P04211).,2025-09-12T08:36:41,0.9,Review,C0296
OF01163,OS0578,P00823,person,Social Identity,OSINT record suggests online presence associated with Yamini Bansal (P00823).,2025-08-29T11:26:40,0.7,Verified,C0296
OF01164,OS0578,P04212,person,Digital Footprint,OSINT record suggests online presence associated with Naveen Gupta (P04212).,2025-08-28T09:26:40,0.56,Disputed,C0296
OF01165,OS0578,P04207,person,Social Identity,OSINT record suggests online presence associated with Aanya Iyer (P04207).,2025-08-29T05:26:40,0.54,Verified,C0296
OF01166,OS0579,P04208,person,Social Identity,OSINT record suggests online presence associated with Vanya Das (P04208).,2025-02-13T22:15:07,0.81,Verified,C0296
OF01167,OS0579,P04207,person,Social Identity,OSINT record suggests online presence associated with Aanya Iyer (P04207).,2025-02-12T17:15:07,0.56,Review,C0296
OF01168,OS0579,P04214,person,Business Listing,OSINT record suggests online presence associated with Ishaan Ghosh (P04214).,2025-02-13T22:15:07,0.82,Disputed,C0296
OF01169,OS0580,P04207,person,Business Listing,OSINT record suggests online presence associated with Aanya Iyer (P04207).,2025-11-22T03:19:39,0.82,Review,C0296
OF01170,OS0580,P04211,person,Public Mention,OSINT record suggests online presence associated with Anushka Patil (P04211).,2025-11-21T15:19:39,0.71,Verified,C0296
OF01171,OS0580,P04207,person,Social Identity,OSINT record suggests online presence associated with Aanya Iyer (P04207).,2025-11-21T05:19:39,0.72,Disputed,C0296
OF01172,OS0581,P04215,person,Social Identity,OSINT record suggests online presence associated with Mohit Gupta (P04215).,2025-03-22T02:31:46,0.63,Disputed,C0297
OF01173,OS0582,P04222,person,Digital Footprint,OSINT record suggests online presence associated with Meera Bansal (P04222).,2025-02-15T20:34:11,0.87,Verified,C0298
OF01174,OS0582,P04222,person,Public Mention,OSINT record suggests online presence associated with Meera Bansal (P04222).,2025-02-15T20:34:11,0.53,Disputed,C0298
OF01175,OS0582,P01311,person,Digital Footprint,OSINT record suggests online presence associated with Rohan Saxena (P01311).,2025-02-16T08:34:11,0.61,Disputed,C0298
OF01176,OS0583,P04223,person,Public Mention,OSINT record suggests online presence associated with Sana Rao (P04223).,2025-08-29T02:12:57,0.74,Verified,C0299
OF01177,OS0584,P04230,person,Social Identity,OSINT record suggests online presence associated with Pooja Das (P04230).,2025-08-28T15:46:09,0.89,Disputed,C0300
OF01178,OS0584,P04230,person,Social Identity,OSINT record suggests online presence associated with Pooja Das (P04230).,2025-08-28T22:46:09,0.52,Verified,C0300
OF01179,OS0584,P04230,person,Public Mention,OSINT record suggests online presence associated with Pooja Das (P04230).,2025-08-30T07:46:09,0.83,Verified,C0300
OF01180,OS0585,P04232,person,Business Listing,OSINT record suggests online presence associated with Mahi Jadhav (P04232).,2025-12-19T18:38:10,0.55,Verified,C0301
OF01181,OS0586,P04239,person,Business Listing,OSINT record suggests online presence associated with Simran Khan (P04239).,2025-12-09T14:09:43,0.64,Disputed,C0302
OF01182,OS0587,P04239,person,Digital Footprint,OSINT record suggests online presence associated with Simran Khan (P04239).,2025-01-29T14:47:49,0.46,Verified,C0302
OF01183,OS0587,P04241,person,Public Mention,OSINT record suggests online presence associated with Pooja Mishra (P04241).,2025-01-29T07:47:49,0.52,Verified,C0302
OF01184,OS0587,P04240,person,Social Identity,OSINT record suggests online presence associated with Aniket Mishra (P04240).,2025-01-28T23:47:49,0.47,Review,C0302
OF01185,OS0588,P04237,person,Social Identity,OSINT record suggests online presence associated with Rhea Desai (P04237).,2025-10-05T19:36:19,0.65,Review,C0302
OF01186,OS0588,O0172,organization,Public Mention,OSINT record references business listing possibly linked to Apex Solutions Pvt Ltd (O0172).,2025-10-06T07:36:19,0.55,Disputed,C0302
OF01187,OS0588,P04242,person,Public Mention,OSINT record suggests online presence associated with Varun Sethi (P04242).,2025-10-06T07:36:19,0.59,Disputed,C0302
OF01188,OS0589,P04241,person,Business Listing,OSINT record suggests online presence associated with Pooja Mishra (P04241).,2025-02-19T06:44:03,0.69,Verified,C0302
OF01189,OS0589,P04238,person,Digital Footprint,OSINT record suggests online presence associated with Aditi Das (P04238).,2025-02-19T03:44:03,0.74,Disputed,C0302
OF01190,OS0590,P00248,person,Digital Footprint,OSINT record suggests online presence associated with Pooja Nair (P00248).,2025-11-30T13:20:35,0.73,Disputed,C0303
OF01191,OS0590,P00248,person,Public Mention,OSINT record suggests online presence associated with Pooja Nair (P00248).,2025-12-01T11:20:35,0.72,Review,C0303
OF01192,OS0591,P04261,person,Business Listing,OSINT record suggests online presence associated with Siddharth Desai (P04261).,2025-03-02T22:04:00,0.69,Verified,C0304
OF01193,OS0591,P04252,person,Public Mention,OSINT record suggests online presence associated with Shreya Das (P04252).,2025-03-02T22:04:00,0.81,Disputed,C0304
OF01194,OS0591,P04258,person,Public Mention,OSINT record suggests online presence associated with Mohit Shah (P04258).,2025-03-02T21:04:00,0.48,Review,C0304
OF01195,OS0592,P04247,person,Social Identity,OSINT record suggests online presence associated with Aditi Shah (P04247).,2025-09-11T13:14:13,0.46,Verified,C0304
OF01196,OS0592,P04261,person,Public Mention,OSINT record suggests online presence associated with Siddharth Desai (P04261).,2025-09-10T20:14:13,0.48,Disputed,C0304
OF01197,OS0592,P04260,person,Business Listing,OSINT record suggests online presence associated with Ishaan Malhotra (P04260).,2025-09-10T07:14:13,0.52,Verified,C0304
OF01198,OS0593,P04250,person,Public Mention,OSINT record suggests online presence associated with Meera Verma (P04250).,2025-07-29T13:24:31,0.73,Disputed,C0304
